DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60200422;Eßling, Schippanisiedlung;Wien;49000001;16.5442995;48.2193754
60200423;Greutberggasse;Wien;49000001;16.2051586;48.2278798
60200424;Griegstraße;Wien;49000001;16.3753354;48.2493829
60200425;Enkplatz;Wien;49000001;16.4153104;48.1743402
60200426;Grinzing;Wien;49000001;16.3421516;48.25549
60200427;Am Bahnhof;Wien;49000001;16.4510903;48.223948
60200428;Grinzinger Straße;Wien;49000001;16.3653641;48.2547543
60200429;Lange Allee;Wien;49000001;16.4445237;48.2273772
60200430;Großer Biberhaufen;Wien;49000001;16.4733775;48.2022067
60200431;Großjedlersdorf;Wien;49000001;16.4085731;48.2765031
60200432;Großmarktstraße;Wien;49000001;16.367008;48.1465245
60200434;Gruschaplatz;Wien;49000001;16.2826383;48.1953927
60200435;Gräßlplatz;Wien;49000001;16.3973621;48.1768382
60200436;Gumpendorfer Straße;Wien;49000001;16.3375613;48.1907278
60200437;Grenzgasse;Wien;49000001;16.329683;48.1932849
60200438;Guneschgasse;Wien;49000001;16.3535513;48.2365324
60200439;Gunoldstraße;Wien;49000001;16.361708;48.2446571
60200440;Guntherstraße;Wien;49000001;16.3267635;48.2023744
60200441;Eßling, Stadtgrenze;Wien;49000001;16.5399427;48.2084451
60200442;Gusenleithnergasse;Wien;49000001;16.2900583;48.1946502
60200443;Gustav-Pick-Gasse;Wien;49000001;16.3259371;48.2420308
60200444;Gutheil-Schoder-Gasse;Wien;49000001;16.3358455;48.1594575
60200445;Gutraterplatz;Wien;49000001;16.3093452;48.2077207
60200446;Gußhausstraße;Wien;49000001;16.3751558;48.1978119
60200447;Gußriegelstraße;Wien;49000001;16.3588334;48.1663302
60200448;Gymnasiumstraße;Wien;49000001;16.3447478;48.2300102
60200449;Günselgasse;Wien;49000001;16.2551049;48.2167957
60200450;Dornbach;Wien;49000001;16.3077192;48.2263658
60200451;Gütenbachstraße;Wien;49000001;16.2413427;48.1380725
60200453;Lusthaus;Wien;49000001;16.4398434;48.1910931
60200454;Doderergasse;Wien;49000001;16.4533631;48.2718456
60200455;Haberlandtgasse;Wien;49000001;16.4899335;48.2188308
60200456;Neulerchenfelder Str., Haberlgasse;Wien;49000001;16.3311563;48.2117017
60200457;Habsburgergasse;Wien;49000001;16.3677986;48.207625
60200458;Beingasse;Wien;49000001;16.3322792;48.1994046
60200459;Hadersdorf, Hauptstraße;Wien;49000001;16.2201784;48.2096903
60200460;Hadersdorf;Wien;49000001;16.223583;48.2103788
60200461;Oberzellergasse;Wien;49000001;16.3949636;48.1918656
60200462;Stammersdorfer Kellergasse;Wien;49000001;16.4033898;48.3073734
60200463;11. Haidequerstraße;Wien;49000001;16.4626876;48.1754844
60200464;7. Haidequerstraße;Wien;49000001;16.4423228;48.1791265
60200465;Haidestraße;Wien;49000001;16.4266921;48.1795158
60200466;Dreherstraße;Wien;49000001;16.4737009;48.1566051
60200467;Eckpergasse;Wien;49000001;16.3165586;48.2333492
60200468;Halteraugasse;Wien;49000001;16.3639358;48.251949
60200469;Halterlacken;Wien;49000001;16.4613491;48.1601227
60200470;Hans-Mandl-Berufsschule;Wien;49000001;16.3386033;48.1815284
60200471;Empergergasse;Wien;49000001;16.4141786;48.2863071
60200472;Hütteldorfer Straße, Lützowgasse;Wien;49000001;16.2948913;48.197243
60200473;Hardeggasse;Wien;49000001;16.4577918;48.2208897
60200474;Hardtgasse;Wien;49000001;16.3490417;48.2370589
60200475;Harrachgasse;Wien;49000001;16.4253267;48.2222124
60200476;Hartlebengasse;Wien;49000001;16.4647447;48.2256656
60200477;Haschafeld;Wien;49000001;16.4751832;48.2252048
60200478;Haselbrunnerstraße;Wien;49000001;16.2511433;48.1372333
60200479;Hasenleiten;Wien;49000001;16.4178706;48.1617585
60200482;Haspelmeistergasse;Wien;49000001;16.2441634;48.2177534
60200483;Haspingerplatz;Wien;49000001;16.4050966;48.277364
60200484;Geiselbergstraße;Wien;49000001;16.407037;48.1749992
60200485;Deinleingasse;Wien;49000001;16.4439218;48.2218054
60200486;Prater, Hauptallee;Wien;49000001;16.4060668;48.2094389
60200487;Hausfeldstraße;Wien;49000001;16.4867175;48.2334689
60200488;Dreimarkstein;Wien;49000001;16.2874981;48.2584206
60200489;Hawlicekgasse;Wien;49000001;16.4157147;48.2603165
60200490;Heidenschuß/Am Hof;Wien;49000001;16.3674392;48.210696
60200491;Heiligenstadt;Wien;49000001;16.3657773;48.2490958
60200493;Heiligenstädter Brücke;Wien;49000001;16.3679063;48.2438734
60200494;Heinestraße;Wien;49000001;16.3823333;48.2222842
60200495;Heinrich-von-Buol-Gasse;Wien;49000001;16.4282282;48.26708
60200498;Helferstorferstr.;Wien;49000001;16.365436;48.2139166
60200499;Hellingstraße;Wien;49000001;16.4561119;48.1875058
60200500;Dresdner Straße;Wien;49000001;16.3795216;48.2369812
60200501;Henriettenplatz;Wien;49000001;16.3319737;48.1901708
60200502;Herbeckstraße;Wien;49000001;16.3175019;48.2324636
60200503;Heringgasse;Wien;49000001;16.5215901;48.2343186
60200504;Speising, Hermesstraße;Wien;49000001;16.2840217;48.1681995
60200505;Hernals;Wien;49000001;16.3148788;48.2232358
60200506;Herrengasse;Wien;49000001;16.3658492;48.2094868
60200507;Hernalser Gürtel;Wien;49000001;16.340903;48.2151796
60200508;Hernals, Wattgasse;Wien;49000001;16.3213107;48.2215181
60200509;Hertlgasse;Wien;49000001;16.2804643;48.2152514
60200510;Herzgasse;Wien;49000001;16.3659301;48.1724172
60200511;Hetzendorf;Wien;49000001;16.3144207;48.1660846
60200512;Freudenauer Hafenstraße;Wien;49000001;16.4653466;48.1830857
60200513;Hetzgasse;Wien;49000001;16.3929334;48.2083972
60200514;Heuberg;Wien;49000001;16.2834108;48.2260426
60200515;Heuberggasse;Wien;49000001;16.2975683;48.2286997
60200516;Heudörfelgasse;Wien;49000001;16.2640342;48.1532611
60200517;Schönbrunner Str., Kettenbrückengasse;Wien;49000001;16.3609893;48.1949376
60200520;Hietzing;Wien;49000001;16.3038655;48.1877933
60200521;Obere Waldandacht;Wien;49000001;16.2735922;48.2530436
60200522;Hildebrandgasse;Wien;49000001;16.3385764;48.223158
60200523;Hillerstraße;Wien;49000001;16.4077826;48.2211291
60200524;Himberger Straße;Wien;49000001;16.3826387;48.1433237
60200525;Himmelmutterweg;Wien;49000001;16.2960411;48.2306625
60200526;Himmelstraße;Wien;49000001;16.3374804;48.2572364
60200527;Hintere Zollamtsstraße;Wien;49000001;16.3870584;48.211157
60200528;Am Krautgarten;Wien;49000001;16.4611874;48.2347972
60200529;Hirschengasse;Wien;49000001;16.3491585;48.1930932
60200530;Hirschstetten Ort;Wien;49000001;16.4662449;48.2348272
60200531;Blumengärten Hirschstetten;Wien;49000001;16.4717067;48.2358743
60200532;Hirschstetten;Wien;49000001;16.4682392;48.2326611
60200533;Fuchsienweg;Wien;49000001;16.4926284;48.2585223
60200534;Hochsatzengasse;Wien;49000001;16.2774011;48.1980095
60200535;Hoefftgasse;Wien;49000001;16.4681494;48.1560298
60200536;Hoferstiege;Wien;49000001;16.2717956;48.1390916
60200537;Hofherr-Schrantz-Gasse;Wien;49000001;16.3716793;48.2829835
60200538;Hofmannsthalgasse;Wien;49000001;16.3999133;48.1850682
60200539;Hofwiesengasse;Wien;49000001;16.2872287;48.1701586
60200540;Hohe Warte;Wien;49000001;16.3551143;48.2510458
60200541;Hohe-Wand-Wiese;Wien;49000001;16.2016372;48.2296153
60200542;Hohenbergstraße;Wien;49000001;16.3259191;48.1741485
60200543;Hohenfelsplatz;Wien;49000001;16.3166036;48.1741186
60200544;Hoher Markt;Wien;49000001;16.3720566;48.2112707
60200545;Hollergasse;Wien;49000001;16.3245896;48.186314
60200546;Kollarzgasse;Wien;49000001;16.425668;48.2854583
60200547;Holubstraße;Wien;49000001;16.3945594;48.2318054
60200548;Hopfengasse;Wien;49000001;16.3917387;48.2691967
60200549;Horeischygasse;Wien;49000001;16.2767273;48.183493
60200550;Hosnedlgasse Süd;Wien;49000001;16.4617983;48.2549816
60200551;Hoßplatz;Wien;49000001;16.4078454;48.2550055
60200552;Hubermanngasse;Wien;49000001;16.3320726;48.1412617
60200553;Hubert-Gsur-Gasse;Wien;49000001;16.3889808;48.1463267
60200554;Hubertusdamm;Wien;49000001;16.3921878;48.2507647
60200555;Huflattichweg;Wien;49000001;16.5310135;48.2470799
60200556;Huglgasse;Wien;49000001;16.3251915;48.1979256
60200557;Hugo-Wolf-Park;Wien;49000001;16.3329349;48.2388659
60200558;Unter St. Veit, Hummelgasse;Wien;49000001;16.2818657;48.1856791
60200559;Husarenweg;Wien;49000001;16.4648076;48.2027097
60200560;Hütteldorf;Wien;49000001;16.2610697;48.1973867
60200561;Pelargonienweg;Wien;49000001;16.4956198;48.2566563
60200562;Hütteldorfer Friedhof;Wien;49000001;16.2446485;48.2043082
60200563;Hüttenbrennergasse;Wien;49000001;16.3948019;48.1760894
60200564;Hüttergasse;Wien;49000001;16.2270146;48.2132342
60200565;Hämmerlegasse;Wien;49000001;16.3942719;48.1388219
60200566;Hänflingweg;Wien;49000001;16.2575393;48.2182861
60200567;Hänischgasse;Wien;49000001;16.5429521;48.2318772
60200568;Häußlergasse;Wien;49000001;16.4395829;48.2381957
60200569;Höchstädtplatz;Wien;49000001;16.3769075;48.2392428
60200570;Hödlgasse;Wien;49000001;16.2954752;48.1491797
60200571;Hörtengasse;Wien;49000001;16.4444967;48.1623937
60200572;Senekowitschgasse;Wien;49000001;16.4589057;48.254222
60200574;Illgasse;Wien;49000001;16.4479193;48.287933
60200575;Liesing, Industriegelände Süd;Wien;49000001;16.3022575;48.128432
60200576;Liesing, Industriegelände West;Wien;49000001;16.2980264;48.1331026
60200577;Innocentiagasse;Wien;49000001;16.2624531;48.1905421
60200578;Innstraße;Wien;49000001;16.38678;48.2305189
60200579;Invalidensiedlung;Wien;49000001;16.5360979;48.2614946
60200580;Inzersdorf, Friedhof;Wien;49000001;16.3500029;48.1477952
60200581;Inzersdorf, Großmarkt;Wien;49000001;16.3578093;48.1356805
60200582;Bhf. Blumental;Wien;49000001;16.3692448;48.1388279
60200584;Hosnedlgasse/Lieblgasse;Wien;49000001;16.4634062;48.2574158
60200585;Inzersdorf Lokalbahn;Wien;49000001;16.3344082;48.1499528
60200586;Inzersdorf, Zetschegasse;Wien;49000001;16.3303747;48.138714
60200587;Lafnitzgasse;Wien;49000001;16.4563814;48.2815309
60200588;Oleandergasse;Wien;49000001;16.4977668;48.2551909
60200589;Jagdschloßgasse;Wien;49000001;16.2836264;48.1771377
60200590;Jahngasse;Wien;49000001;16.3572074;48.1831935
60200591;Jedlersdorf;Wien;49000001;16.396886;48.2731789
60200592;Obachgasse;Wien;49000001;16.4647897;48.26046
60200593;Trillergasse;Wien;49000001;16.4031832;48.2738486
60200594;Jeneweingasse;Wien;49000001;16.3852259;48.2659916
60200595;Jenbachgasse;Wien;49000001;16.2662799;48.1668215
60200596;Scheedgasse;Wien;49000001;16.4875709;48.240571
60200597;Joachimsthalerplatz;Wien;49000001;16.3049255;48.2088462
60200598;Großjedlersdorf, Jochbergengasse;Wien;49000001;16.4007488;48.2799766
60200599;Jochen-Rindt-Straße;Wien;49000001;16.3542879;48.1461589
60200600;Johann-Friedl-Gasse;Wien;49000001;16.4074592;48.1370714
60200601;Johannes-Krawarik-Gasse;Wien;49000001;16.3086804;48.2137909
60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;16.325461;48.2131025
60200603;Johann-Pölzer-Gasse;Wien;49000001;16.3953409;48.1486343
60200604;Johann-Strauß-Gasse;Wien;49000001;16.3661097;48.1899133
60200605;Kirsteweg;Wien;49000001;16.4183468;48.1323712
60200606;Johnstraße;Wien;49000001;16.3196399;48.1976741
60200607;Josef-Baumann-Gasse;Wien;49000001;16.4302943;48.2512671
60200608;Josef-Enslein-Platz;Wien;49000001;16.3715535;48.1518527
60200609;Josef-Gall-Gasse;Wien;49000001;16.3972813;48.2099118
60200610;Josef-Meder-Gasse;Wien;49000001;16.2942445;48.1299789
60200611;Josef-Melichar-Gasse;Wien;49000001;16.4010452;48.246021
60200612;Josef-Ressel-Straße;Wien;49000001;16.2335723;48.2112168
60200613;Josef-Österreicher-Gasse;Wien;49000001;16.3017814;48.1473217
60200614;Elisabethwiese;Wien;49000001;16.3342734;48.2810048
60200615;Josefstädter Straße;Wien;49000001;16.3391603;48.2113844
60200616;Leibnizgasse;Wien;49000001;16.3753354;48.1707997
60200617;Julius-Ficker-Straße;Wien;49000001;16.4482696;48.267056
60200618;Julius-Payer-Gasse;Wien;49000001;16.4207992;48.2342886
60200619;Julius-Raab-Platz;Wien;49000001;16.3828453;48.2113306
60200620;Jungstraße;Wien;49000001;16.4057434;48.2210872
60200621;Jura-Soyfer-Gasse;Wien;49000001;16.3927178;48.1491797
60200622;Justgasse;Wien;49000001;16.4214729;48.2759949
60200623;Melangasse;Wien;49000001;16.4405262;48.2561539
60200624;In der Au;Wien;49000001;16.4861965;48.2092952
60200625;Jägerwaldsiedlung;Wien;49000001;16.2463463;48.2238523
60200627;Kagran;Wien;49000001;16.4335732;48.2434666
60200628;Hagedornweg;Wien;49000001;16.4926015;48.2327688
60200629;Breitenleer Straße;Wien;49000001;16.4637386;48.2523677
60200630;Kagraner Anger;Wien;49000001;16.4486918;48.2393565
60200631;Kagraner Brücke;Wien;49000001;16.4301686;48.2393624
60200632;Kagraner Friedhof;Wien;49000001;16.4461227;48.2537076
60200633;Kagraner Platz;Wien;49000001;16.4433019;48.2503041
60200634;Kahlenberg;Wien;49000001;16.3369594;48.27627
60200635;Kahlenbergerdorf;Wien;49000001;16.3566684;48.2745062
60200636;Korbweidenweg;Wien;49000001;16.4701616;48.2039131
60200637;Kaiser-Franz-Josef-Straße;Wien;49000001;16.266765;48.1358964
60200638;Kaiserebersdorfer Friedhof;Wien;49000001;16.453929;48.1586605
60200639;Kaiserebersdorf, Zinnergasse;Wien;49000001;16.4707365;48.1600088
60200640;Angelibad;Wien;49000001;16.4031203;48.2471277
60200641;Kaisermühlen-VIC;Wien;49000001;16.4154991;48.232338
60200642;Kaisermühlenstraße;Wien;49000001;16.4409484;48.2132521
60200643;Mariahilfer Straße, Kaiserstraße;Wien;49000001;16.3415767;48.1966742
60200644;Kaiserstraße, Burggasse;Wien;49000001;16.3400316;48.2043202
60200645;Kaiserstraße, Neustiftgasse;Wien;49000001;16.3396813;48.2060265
60200646;Kaiserstraße, Westbahnstraße;Wien;49000001;16.3405257;48.2018355
60200647;Kalksburg Kirchenplatz;Wien;49000001;16.244945;48.1376949
60200648;Kammerergasse;Wien;49000001;16.3185709;48.244681
60200649;Kanalstraße;Wien;49000001;16.4560311;48.2126116
60200650;Wulzendorfstraße;Wien;49000001;16.468356;48.2153113
60200651;Kapellergasse;Wien;49000001;16.4835465;48.2488446
60200652;Kappgasse;Wien;49000001;16.4227665;48.186278
60200653;Kardinal-Nagl-Platz;Wien;49000001;16.4005332;48.1973328
60200654;Karl-Meißl-Straße;Wien;49000001;16.3736286;48.2284065
60200655;Karl-Schwed-Gasse;Wien;49000001;16.2771136;48.1494854
60200656;Triester Str./Karl-Tornay-Gasse;Wien;49000001;16.321679;48.1304706
60200657;Karlsplatz;Wien;49000001;16.3689484;48.2009554
60200658;Arsenalsteg;Wien;49000001;16.3885586;48.180564
60200659;Karmeliterplatz;Wien;49000001;16.380348;48.2157602
60200660;Karthäuserstraße;Wien;49000001;16.3238889;48.2505434
60200661;Kaserngasse;Wien;49000001;16.2591653;48.1491737
60200662;Haus des Meeres;Wien;49000001;16.3540453;48.1976442
60200663;Kellerberggasse;Wien;49000001;16.3049883;48.1258597
60200664;Kellermanngasse;Wien;49000001;16.351566;48.2053081
60200665;Kempfengerngasse;Wien;49000001;16.2958615;48.2200219
60200666;Keplerplatz;Wien;49000001;16.3765392;48.1781321
60200667;Dreherstraße, Hoefftgasse;Wien;49000001;16.472048;48.154999
60200668;Kerbelgasse;Wien;49000001;16.2497509;48.2174062
60200669;Familienplatz;Wien;49000001;16.3189302;48.2135275
60200670;Kettenbrückengasse;Wien;49000001;16.3589951;48.1968179
60200671;Lemböckgasse;Wien;49000001;16.3072341;48.1277784
60200672;Keylwerthgasse;Wien;49000001;16.2884324;48.2508903
60200673;Khevenhüllerstraße;Wien;49000001;16.3070635;48.2434965
60200674;Khleslplatz;Wien;49000001;16.3221462;48.1625494
60200675;Sanddorngasse;Wien;49000001;16.4578277;48.2186752
60200676;Kierischitzweg;Wien;49000001;16.4571719;48.2000273
60200677;Kinskygasse, Rossakgasse;Wien;49000001;16.3309856;48.1461709
60200678;Kirchengasse;Wien;49000001;16.3528955;48.1995244
60200679;Kirchfeldgasse;Wien;49000001;16.3085097;48.1594635
60200680;Kirchstetterngasse;Wien;49000001;16.33183;48.2069066
60200681;Jungbauerweg;Wien;49000001;16.3452688;48.1552747
60200682;Kirschenallee;Wien;49000001;16.519533;48.2144852
60200683;Kleehäufel;Wien;49000001;16.4459789;48.2080201
60200684;Klebindergraben;Wien;49000001;16.4535966;48.1605062
60200685;Klederinger Straße;Wien;49000001;16.4233414;48.1314239
60200686;Kleiner Ring;Wien;49000001;16.25983;48.1668754
60200687;Kleingartenverein Hackenberg;Wien;49000001;16.3117796;48.2478755
60200688;Kleistgasse;Wien;49000001;16.3906068;48.1935424
60200689;Kliebergasse;Wien;49000001;16.3644658;48.1828042
60200690;Klimtgasse;Wien;49000001;16.3009908;48.1728545
60200692;Gürtelbrücke;Wien;49000001;16.3651575;48.2372444
60200693;Lehenstraße;Wien;49000001;16.522704;48.2309318
60200694;Knotzenbachgasse;Wien;49000001;16.2936606;48.1453617
60200695;Knödelhüttenstraße;Wien;49000001;16.2391508;48.2208897
60200696;Kohlgasse;Wien;49000001;16.3515929;48.1878532
60200697;Kolbegasse;Wien;49000001;16.3603874;48.1445645
60200698;Kollburggasse;Wien;49000001;16.3012244;48.2183759
60200699;Koloniestraße;Wien;49000001;16.3932658;48.2658242
60200700;Inzersdorf, Slamastraße;Wien;49000001;16.3415947;48.1390017
60200701;Konstanziagasse;Wien;49000001;16.4577918;48.2281192
60200702;Hauffgasse;Wien;49000001;16.4127772;48.1777008
60200703;Dirmhirngasse;Wien;49000001;16.2824766;48.1357285
60200704;Panikengasse;Wien;49000001;16.3243201;48.20805
60200705;Koppstraße, Thaliastraße;Wien;49000001;16.3369145;48.2061762
60200706;Korbergasse;Wien;49000001;16.3387201;48.1859846
60200707;Korbgasse;Wien;49000001;16.2750744;48.1368855
60200708;Kornauthgasse;Wien;49000001;16.3668733;48.1609136
60200709;Jakov-Lind-Straße;Wien;49000001;16.3963111;48.2244148
60200710;Klinik Hietzing;Wien;49000001;16.279045;48.1691342
60200711;KGV Alsrückenweg;Wien;49000001;16.3081863;48.2316917
60200712;Mariahilfer Straße, Geibelgasse;Wien;49000001;16.3317132;48.1917159
60200713;Krapfenwaldgasse;Wien;49000001;16.3242572;48.2687483
60200714;Kratzlgasse;Wien;49000001;16.3298088;48.2414564
60200715;Krausegasse;Wien;49000001;16.4204039;48.1746637
60200716;Kraygasse;Wien;49000001;16.4492668;48.2485395
60200717;Kreilplatz;Wien;49000001;16.3666487;48.2543535
60200718;Krenngasse;Wien;49000001;16.3196758;48.2295614
60200719;Röntgengasse;Wien;49000001;16.2860788;48.2254202
60200720;Podhagskygasse;Wien;49000001;16.4994377;48.2404334
60200721;Kronawettergasse;Wien;49000001;16.3960865;48.155029
60200722;Kronfußgasse;Wien;49000001;16.3595161;48.1394393
60200723;Krottenbachstraße;Wien;49000001;16.3409479;48.2400505
60200724;Inzersdorf, Kolpingstraße;Wien;49000001;16.3422954;48.1412017
60200725;Kugelfanggasse;Wien;49000001;16.3985658;48.2461706
60200726;Kugelmanngasse;Wien;49000001;16.3036319;48.1410878
60200727;Kundratstraße;Wien;49000001;16.3554557;48.1758139
60200728;Kunerolgasse;Wien;49000001;16.30197;48.154184
60200729;Kurpark Nordeingang;Wien;49000001;16.4017279;48.1519966
60200730;Kurzbauergasse;Wien;49000001;16.3960236;48.2118633
60200732;Kutschkergasse;Wien;49000001;16.3448286;48.2261863
60200733;Pensionistenwohnhaus Prater;Wien;49000001;16.418239;48.213713
60200734;Kärntner Straße;Wien;49000001;16.3697928;48.2037694
60200735;Oberlaa, Friedhof;Wien;49000001;16.4049169;48.1382044
60200736;Kölblgasse;Wien;49000001;16.385711;48.191129
60200737;Stiegengasse;Wien;49000001;16.3572613;48.1985304
60200740;Lainzer Tor;Wien;49000001;16.2571171;48.1668934
60200741;Lamezanstraße;Wien;49000001;16.3369863;48.1406203
60200742;Landesgerichtsstraße;Wien;49000001;16.3569828;48.2144972
60200743;Mitte-Landstraße;Wien;49000001;16.3845881;48.2060445
60200744;Lafitegasse;Wien;49000001;16.2677981;48.1761973
60200745;Landwehrstraße;Wien;49000001;16.4706018;48.1690683
60200746;Veitschiweg;Wien;49000001;16.4405351;48.2261683
60200747;Lange Gasse;Wien;49000001;16.3509551;48.2149761
60200748;Langfeldgasse;Wien;49000001;16.4432121;48.2697947
60200749;Langobardenstraße;Wien;49000001;16.4547375;48.2244926
60200750;Langsulzgasse;Wien;49000001;16.3997516;48.1579295
60200751;Lannesstraße;Wien;49000001;16.5104151;48.2146887
60200752;Vorgartenstraße;Wien;49000001;16.4024825;48.2235889
60200753;Laudongasse;Wien;49000001;16.3490058;48.2132461
60200754;Laurentiusplatz;Wien;49000001;16.3083121;48.2019313
60200755;Laurenzgasse;Wien;49000001;16.3626961;48.1855473
60200756;St.-Veit-Gasse;Wien;49000001;16.2860968;48.1891947
60200757;Pulkaugasse;Wien;49000001;16.4532822;48.2829178
60200758;Lavantgasse, Schule;Wien;49000001;16.4502729;48.2822303
60200759;Schönbrunner Allee;Wien;49000001;16.3251555;48.1359743
60200760;Laxenburger Straße, Troststraße;Wien;49000001;16.3705743;48.1690922
60200761;Laxenburger Straße, Raxstraße;Wien;49000001;16.3683106;48.1649881
60200762;Lazarettgasse;Wien;49000001;16.3517546;48.2189744
60200763;St. Marx, Leberstraße;Wien;49000001;16.3996079;48.1876016
60200764;Lebingergasse;Wien;49000001;16.2900044;48.2040448
60200765;Lechnerstraße;Wien;49000001;16.4048361;48.1966322
60200766;Rosenbergstraße;Wien;49000001;16.5285251;48.217903
60200767;Himmelteich;Wien;49000001;16.5206289;48.2255459
60200768;Leibenfrostgasse;Wien;49000001;16.3629207;48.1899612
60200769;Leopoldau;Wien;49000001;16.4498417;48.2777287
60200770;Wehrbrücklstraße/Gernotgasse;Wien;49000001;16.5292078;48.2196627
60200771;Leopoldauer Platz;Wien;49000001;16.4409304;48.2634023
60200772;Resedaweg;Wien;49000001;16.4948293;48.2339296
60200773;Leopoldauer Straße;Wien;49000001;16.4361424;48.2623917
60200774;Leopoldigasse;Wien;49000001;16.2917382;48.1417112
60200775;Leopoldsberg;Wien;49000001;16.3443166;48.2789244
60200776;Leopoldsdorfer Straße;Wien;49000001;16.3996259;48.1379646
60200777;Auerspergstraße;Wien;49000001;16.3557342;48.2068646
60200778;Kapellenweg;Wien;49000001;16.4703053;48.2187949
60200779;Leutholdgasse;Wien;49000001;16.47636;48.22156
60200780;Leyserstraße;Wien;49000001;16.3023832;48.1981232
60200781;Leystraße;Wien;49000001;16.3769165;48.2440888
60200782;Lichtensterngasse;Wien;49000001;16.3299256;48.1590321
60200783;Thaliastraße, Haberlgasse;Wien;49000001;16.3300064;48.2098759
60200784;Liebknechtgasse;Wien;49000001;16.306794;48.2226254
60200785;Tillmanngasse;Wien;49000001;16.4585643;48.2587436
60200786;Liechtenwerder Platz;Wien;49000001;16.3562013;48.2327508
60200787;Lieglerstraße;Wien;49000001;16.5421256;48.2143296
60200788;Liesing;Wien;49000001;16.2840037;48.1348053
60200789;Liesing Bad;Wien;49000001;16.2814435;48.1323352
60200790;Liesing Feuerwache;Wien;49000001;16.2904626;48.1340439
60200791;Liesing Friedhof;Wien;49000001;16.2938403;48.1336242
60200792;Moeringgasse;Wien;49000001;16.3342195;48.2040568
60200793;Liesing, Schulzentrum;Wien;49000001;16.2803925;48.1406203
60200794;Sebastianbrücke;Wien;49000001;16.414475;48.1346014
60200796;Liesinger-Flur-Gasse;Wien;49000001;16.3063448;48.1366218
60200797;Jedleseer Friedhof;Wien;49000001;16.3834831;48.2701893
60200798;Lilienthalgasse;Wien;49000001;16.3912985;48.1784496
60200799;Lindauergasse;Wien;49000001;16.2589587;48.1447923
60200800;Lindenbauergasse;Wien;49000001;16.4320191;48.1696853
60200801;Jungnickelweg;Wien;49000001;16.319056;48.1570605
60200803;Linnéplatz;Wien;49000001;16.3377679;48.2365564
60200804;Lisztstraße;Wien;49000001;16.3785155;48.1991411
60200805;Litfaßstraße;Wien;49000001;16.4055368;48.1839961
60200806;Raffineriestr., Ostbahnbrücke;Wien;49000001;16.449132;48.2054877
60200807;Löwenthalgasse;Wien;49000001;16.2781826;48.1360043
60200808;Lobaugasse;Wien;49000001;16.4867894;48.2054218
60200809;Lobgrundstraße;Wien;49000001;16.4917391;48.1773115
60200810;Lohnergasse;Wien;49000001;16.3689394;48.282308
60200811;Lohwaggasse;Wien;49000001;16.4929339;48.2172267
60200812;Lokomotivgasse;Wien;49000001;16.3955475;48.2712477
60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;16.3833035;48.2361615
60200814;Lorystraße;Wien;49000001;16.4138642;48.171914
60200815;Anton-Stilling-Platz;Wien;49000001;16.4195774;48.1666598
60200816;Margeritenweg;Wien;49000001;16.4942544;48.2319011
60200817;Lukschgasse;Wien;49000001;16.4056715;48.202542
60200818;Lusthaus, Aspernallee;Wien;49000001;16.4400141;48.1933986
60200819;Lützowgasse;Wien;49000001;16.295601;48.1943448
60200820;Längenfeldgasse;Wien;49000001;16.3353604;48.1851161
60200821;Ludwig-Koeßler-Platz;Wien;49000001;16.4089683;48.19577
60200822;Maculangasse;Wien;49000001;16.4559951;48.2614946
60200823;Maireckergasse;Wien;49000001;16.263073;48.1358424
60200824;Leopoldsgasse;Wien;49000001;16.3761708;48.2202373
60200825;Mannswörther Straße;Wien;49000001;16.490221;48.1586126
60200826;Marenabrücke;Wien;49000001;16.2928791;48.1414655
60200827;Margaretengürtel;Wien;49000001;16.342502;48.1882903
60200828;Ostbahnbegleitstraße;Wien;49000001;16.488083;48.2333911
60200829;Margaretenplatz, Schönbrunner Str.;Wien;49000001;16.3564528;48.1920692
60200830;Margaretenplatz;Wien;49000001;16.3578811;48.1910392
60200831;Margetinstraße;Wien;49000001;16.4660922;48.1756162
60200832;Mariabrunn Mauerbachstraße;Wien;49000001;16.2268439;48.2083134
60200833;Mariahilfer Gürtel;Wien;49000001;16.3388369;48.1929855
60200835;Museumsquartier;Wien;49000001;16.3614115;48.202536
60200836;Aquäduktsteg;Wien;49000001;16.2751283;48.1380006
60200837;Alte Brauerei Liesing;Wien;49000001;16.277428;48.1372273
60200838;Marienbrücke;Wien;49000001;16.3774554;48.2132581
60200839;Markomannenstraße;Wien;49000001;16.4545309;48.2501845
60200840;Maroltingergasse;Wien;49000001;16.3065245;48.2134616
60200841;Marschallplatz;Wien;49000001;16.30356;48.1656292
60200842;Schwarzenbergallee;Wien;49000001;16.2776796;48.2401402
60200843;Martinstraße;Wien;49000001;16.3422505;48.2266231
60200844;Marx-Meidlinger-Straße;Wien;49000001;16.3442357;48.1804562
60200845;Marxergasse;Wien;49000001;16.3866183;48.207613
60200846;Matschgasse;Wien;49000001;16.290768;48.2087385
60200847;Marderweg;Wien;49000001;16.4746082;48.2051584
60200848;Matthäus-Jiszda-Straße;Wien;49000001;16.3948468;48.2538092
60200849;Matzleinsdorfer Platz;Wien;49000001;16.3591478;48.1806
